"MIA20211008","1110/1132 S MAPLE, ANN ARBOR, MI, 48103","Match","Non_Exact","1132 S MAPLE RD, ANN ARBOR, MI, 48103","-83.779940679975,42.268061738636","646930872","R","26","161","404200","2006"
"MIA20211009","185 S 4TH ST, ISHPEMING, MI, 49849","Match","Exact","185 S 4TH ST, ISHPEMING, MI, 49849","-87.663811471065,46.489363185941","182037950","R","26","103","002000","2007"
"MSA19990110","1010 AVE B EXT, MCCOMB, MS, 39648","Match","Exact","1010 AVE B EXD, MCCOMB, MS, 39648","-90.437797910196,31.24192925661","625296095","R","28","113","950300","5000"
"MOA19930110","200 GIDEON RD, PORTAGEVILLE, MO, ","No_Match"
"MIA20211001","214 S JACKSON, JACKSON, MI, 49201","Match","Non_Exact","214 S JACKSON ST, JACKSON, MI, 49201","-84.408886425051,42.246335624812","17616937","R","26","075","000600","1005"
"MSA19990117","1010 AVE B EXT, MCCOMB, MS, 39648","Match","Exact","1010 AVE B EXD, MCCOMB, MS, 39648","-90.437797910196,31.24192925661","625296095","R","28","113","950300","5000"
"MIA20211002","841 DIVISON AVE S, GRAND RAPIDS, MI, 49507","Match","Non_Exact","841 DIVISION AVE S, GRAND RAPIDS, MI, 49507","-85.66757415366,42.948347068322","12458924","R","26","081","002800","1017"
"NCA19930015","1630 ALICE AVE, GREENSBORO, NC, 27401","Match","Exact","1630 ALICE AVE, GREENSBORO, NC, 27401","-79.755774221689,36.051272691582","131105735","R","37","081","011102","1013"
"NCA19930020","1914 MCCONNELL RD, GREENSBORO, NC, 27401","Match","Exact","1914 MCCONNELL RD, GREENSBORO, NC, 27401","-79.763441542749,36.064448267629","131036038","R","37","081","011101","3012"
"NEA19920800","1840 FLORENCE BLVD, OMAHA, NE, 68110","Match","Exact","1840 FLORENCE BLVD, OMAHA, NE, 68110","-95.941077700873,41.275609155269","116987606","L","31","055","001200","3011"
"NYB20230003","713 E 211TH ST, BRONX, NY, 10469","Match","Non_Exact","713 E 211TH ST, BRONX, NY, 10467","-73.865264383768,40.877776708721","80297269","L","36","005","038000","4003"
"NCA19929030","230 E HARRIS PL OFFICE 116, EDEN, NC, 27288","Match","Exact","230 E HARRIS PL, EDEN, NC, 27288","-79.734614360685,36.486853843858","649732386","R","37","157","040300","3002"
"NYB20230004","2856 WEBSTER AVE, BRONX, NY, 10458","Match","Exact","2856 WEBSTER AVE, BRONX, NY, 10458","-73.884302968017,40.866803340473","80299026","R","36","005","039700","1000"
"NCA19929036","1710 FOX HOLLOW DR, RALEIGH, NC, 27610","Match","Non_Exact","1710 FOX HOLLOW RD, RALEIGH, NC, 27610","-78.609476181087,35.738714210485","208362452","R","37","183","052102","1004"
"NDA20150004","110 EDUCATION LN NE, BELCOURT, ND, 58316","No_Match"
"MAB20120020","60 LEGION DR, HANOVER, MA, 02339","Match","Exact","60 LEGION DR, HANOVER, MA, 02339","-70.836585832262,42.112481125849","87491451","R","25","023","503102","5000"
"MOA19930130","833 MARVIN AVE, FERGUSON, MO, 63135","Match","Exact","833 MARVIN AVE, FERGUSON, MO, 63135","-90.310541103303,38.732823716493","100145973","R","29","189","212702","3003"
"NCA19929035","1712 FOX HOLLOW DR, RALEIGH, NC, 27610","Match","Non_Exact","1712 FOX HOLLOW RD, RALEIGH, NC, 27610","-78.609385416004,35.738788239811","208361932","R","37","183","052102","1004"
"NDA20150003","4825 28TH AVE S, FARGO, ND, 58104","Match","Exact","4825 28 AVE S, FARGO, ND, 58104","-96.866657767583,46.83767807439","657091396","R","38","017","040700","2005"
"MIA20020320","40 WHISPERING PNES, COLDWATER, MI, 49036","Match","Non_Exact","40 WHISPERING PINES DR, COLDWATER, MI, 49036","-84.984739129018,41.933789494294","624487973","R","26","023","951400","3032"
"NEA19920801","442 HWY 136, TECUMSEH, NE, 68450","Match","Exact","442 US HWY 136, TECUMSEH, NE, 68450","-96.194171293466,40.378109199524","32440080","R","31","097","967600","2010"
"NCA19929033","1721 FOX HOLLOW DR, RALEIGH, NC, 27610","Match","Non_Exact","1721 FOX HOLLOW RD, RALEIGH, NC, 27610","-78.60941626278,35.738917204653","208361932","L","37","183","052102","1000"
"NEA19920802","7105 S 83RD ST, LA VISTA, NE, 68128","Match","Exact","7105 S 83RD ST, LA VISTA, NE, 68128","-96.040171933078,41.18921935714","28500912","L","31","153","010614","3002"
"NCA19929039","2805 FERRET CT, RALEIGH, NC, 27610","Match","Non_Exact","2805 FERRETT CT, RALEIGH, NC, 27610","-78.608541654807,35.739102754147","72650355","L","37","183","052102","1004"
"MAB20030005","140 WHITE ST, HAVERHILL, MA, 01830","Match","Exact","140 WHITE ST, HAVERHILL, MA, 01830","-71.078770207896,42.780074958119","86617547","R","25","009","260100","1014"
"MSA19990120","1017 ABBAY ST, TUNICA, MS, 38676","Match","Exact","1017 ABBAY ST, TUNICA, MS, 38676","-90.376826710314,34.71989092928","121826085","L","28","143","950200","3001"
"MIA20211014","1101 PORTAGE ST, KALAMAZOO, MI, 49001","Match","Exact","1101 PORTAGE ST, KALAMAZOO, MI, 49001","-85.571626949739,42.280984262989","12229858","L","26","077","001002","5001"
"MOA19930120","1717 E PRIMROSE ST, SPRINGFIELD, MO, 65804","Match","Exact","1717 E PRIMROSE ST, SPRINGFIELD, MO, 65804","-93.265582257929,37.148015567576","656673190","L","29","077","002700","2001"
"NDA20150001","2585 DAKOTA BLVD, ABERCROMBIE, ND, 58601","Match","Non_Exact","2585 DAKOTA BLVD, DICKINSON, ND, 58601","-102.823211593989,46.884466160888","640731645","R","38","089","963501","1002"
"NCA19930025","1924 TISCHER RD, RALEIGH, NC, 27603","Match","Exact","1924 TISCHER RD, RALEIGH, NC, 27603","-78.673772623844,35.744977278218","72649655","R","37","183","054501","2000"
"MIA20211013","322 MAIN ST, NILES, MI, 49120","Tie"
"MEA20200004","58 BOYD ST, PORTLAND, ME, 04101","Match","Exact","58 BOYD ST, PORTLAND, ME, 04101","-70.256244248391,43.663351340869","78028361","L","23","005","000500","1012"
"MEA20200005","485 GRANDVIEW AVE, BANGOR, ME, 04402","Match","Non_Exact","485 GRANDVIEW AVE, BANGOR, ME, 04401","-68.780720662138,44.828155541956","636214074","R","23","019","031100","2008"
"MEA20200006","58-60 SUMMER ST, GARDINER, ME, 04345","Match","Non_Exact","60 SUMMER ST, GARDINER, ME, 04345","-69.776701254301,44.230929076298","75460975","R","23","011","010900","2003"
"NCA19929003","1405 BROWN BLVD, GREENSBORO, NC, 27401","Match","Exact","1405 BROWN BLVD, GREENSBORO, NC, 27401","-79.759040712923,36.056536835283","131036159","L","37","081","011102","1024"
"MIA20020330","700 N DOUGLAS AVE, THREE RIVERS, MI, 49093","Match","Exact","700 N DOUGLAS AVE, THREE RIVERS, MI, 49093","-85.643271852961,41.949318582461","15312300","L","26","149","040300","1002"
"NCA19929002","1102 EASTON RD, GREENSBORO, NC, 27405","Match","Exact","1102 EASTON RD, GREENSBORO, NC, 27405","-79.745145170366,36.091101550193","636320285","L","37","081","012706","1017"
"NCA19929001","6 QUAD OAK DR, GREENSBORO, NC, 27405","Match","Exact","6 QUAD OAK DR, GREENSBORO, NC, 27405","-79.731190124635,36.09058306481","131053921","R","37","081","012706","2000"
"NCA19929007","4711 COURTNEY LN, RALEIGH, NC, 27604","Match","Non_Exact","4711 COURTNEY LN, RALEIGH, NC, 27616","-78.570403219087,35.84702332155","612812989","L","37","183","054008","3001"
"NCA19929006","4709 COURTNEY LN, RALEIGH, NC, 27604","Match","Non_Exact","4709 COURTNEY LN, RALEIGH, NC, 27616","-78.57040516827,35.846999931373","612812989","L","37","183","054008","3001"
"NCA19929005","318 CROMER ST, CHARLOTTE, NC, 28216","Match","Non_Exact","318 CROMER ST, CHARLOTTE, NC, 28208","-80.884965891626,35.260670079792","70476346","R","37","119","004302","2011"
"NCA19929004","2915 LIBERTY RD, GREENSBORO, NC, 27406","Match","Exact","2915 LIBERTY RD, GREENSBORO, NC, 27406","-79.767725058069,36.030741507556","647301919","L","37","081","012805","1031"
"MEA20200001","48 HAMPSHIRE ST, AUBURN, ME, 04210","Match","Exact","48 HAMPSHIRE ST, AUBURN, ME, 04210","-70.229728527993,44.099498778089","77960785","L","23","001","010100","1023"
"NCA19929008","4713 COURTNEY LN, RALEIGH, NC, 27604","Match","Non_Exact","4713 COURTNEY LN, RALEIGH, NC, 27616","-78.570401269905,35.847046711727","612812989","L","37","183","054008","3001"
"MIA19920250","1301 WOODLAKE LN, PONTIAC, MI, 48340","Match","Exact","1301 WOODLAKE LN, PONTIAC, MI, 48340","-83.304418625019,42.683427315262","626805414","L","26","125","141100","1000"
"NYC20080815","1157A INTERVALE AVE, BRONX, NY, 10459","Match","Non_Exact","1157A INTERVALE AVE, BRONX, NY, 10459","-73.895998185178,40.82749994594","80312021","L","36","005","013100","1000"
"NYC20080816","520 CONCORD AVE, BRONX, NY, 10455","Match","Exact","520 CONCORD AVE, BRONX, NY, 10455","-73.90839105032,40.812177543459","80300875","R","36","005","003500","3001"
"OHA19950110","4915 LION DR, COLUMBUS, OH, 43228","Match","Exact","4915 LION DR, COLUMBUS, OH, 43228","-83.125393034203,39.933160369217","218677641","L","39","049","008164","1006"
"NYC20080813","550 E 170TH ST, BRONX, NY, 10456","Match","Exact","550 E 170TH ST, BRONX, NY, 10456","-73.902353116644,40.834676305891","80301291","R","36","005","014701","2000"
"MAB20030015","53 NIGHTINGALE ST, DORCHESTER, MA, 02124","Match","Exact","53 NIGHTINGALE ST, DORCHESTER, MA, 02124","-71.083167215971,42.29532382646","85701743","R","25","025","092400","2000"
"NYC20080817","1926 CROTONA PKWY, BRONX, NY, 10460","Match","Exact","1926 CROTONA PKWY, BRONX, NY, 10460","-73.885392386146,40.841643601267","80301840","R","36","005","035900","1003"
"NYC20080818","2277 BATHGATE AVE, BRONX, NY, 10457","Match","Exact","2277 BATHGATE AVE, BRONX, NY, 10457","-73.892170776643,40.854309806679","642559878","L","36","005","038500","4000"
"NYA19960025","460 W 126TH ST, NEW YORK, NY, 10027","Match","Exact","460 W 126TH ST, NEW YORK, NY, 10027","-73.955224440094,40.813472249282","59662127","L","36","061","020901","1000"
"MOA19930175","237 W COOPER ST, TIPTON, MO, 65081","Match","Exact","237 W COOPER ST, TIPTON, MO, 65081","-92.783224727824,38.654738426837","34469736","R","29","135","385400","1156"
"MSA19910030","1101 HWY 467, EDWARDS, MS, 39066","Match","Exact","1101 STATE HWY 467, EDWARDS, MS, 39066","-90.596232895256,32.323575631088","655560795","L","28","049","010600","3029"
"MSA19910037","15083 HWY 39 N, DE KALB, MS, 39328","Match","Exact","15083 HWY 39 N, DE KALB, MS, 39328","-88.654870849394,32.776439631283","704993","L","28","069","030100","2004"
"MSA19910035","299 HWY 39 N, DE KALB, MS, 39328","Match","Non_Exact","299 STATE HWY 39, DE KALB, MS, 39328","-88.660185492027,32.780072915509","655325422","L","28","069","030100","2004"
"NYC20080810","1775-1785 WALTON AVE, BRONX, NY, 10453","Match","Non_Exact","1785 WALTON AVE, BRONX, NY, 10453","-73.910075161686,40.847908199349","80311686","L","36","005","022701","1000"
"NYB20230024","140 BELVA LOCKWOOD LN, OWEGO, NY, 13827","No_Match"
"OHA19880550","455 MAIN ST, CONNEAUT, OH, 44030","Match","Non_Exact","455 E MAIN ST, CONNEAUT, OH, 44030","-80.562877480863,41.942055830201","117310149","L","39","007","000103","2001"
"NCA19929014","8102 FARMLEA CIRCLE, RALEIGH, NC, 27610","Match","Non_Exact","8102 FARMLEA CIR, RALEIGH, NC, 27616","-78.557718882364,35.883525503109","72652922","L","37","183","054022","1001"
"NCA19929013","8112 FARMLEA CIRCLE, RALEIGH, NC, 27604","Match","Non_Exact","8112 FARMLEA CIR, RALEIGH, NC, 27616","-78.557906332988,35.883402006227","72652922","L","37","183","054022","1001"
"NYB20230029","3069 VILLA AVE, BRONX, NY, 10468","Match","Exact","3069 VILLA AVE, BRONX, NY, 10468","-73.887845285535,40.874607506481","80298804","L","36","005","041100","3002"
"NCA19929012","8100 FARMLEA CIRCLE, RALEIGH, NC, 27604","Match","Non_Exact","8100 FARMLEA CIR, RALEIGH, NC, 27616","-78.557681392239,35.883550202485","72652922","L","37","183","054022","1001"
"NVA20120015","242 W MINOR ST, WINNEMUCCA, NV, 89445","Match","Exact","242 W MINOR ST, WINNEMUCCA, NV, 89445","-117.724151274102,40.965650580764","170922044","L","32","013","010701","4063"
"NCA19929015","8104 FARMLEA CIRCLE, RALEIGH, NC, 27610","Match","Non_Exact","8104 FARMLEA CIR, RALEIGH, NC, 27616","-78.557756372489,35.883500803732","72652922","L","37","183","054022","1001"
"OHA19950105","580 ALLENBY DR, MARYSVILLE, OH, 43040","Match","Exact","580 ALLENBY DR, MARYSVILLE, OH, 43040","-83.340715795055,40.243536145557","135339012","L","39","159","050303","1064"
"MSA19990100","588 HELVESTON RD, HATTIESBURG, MS, 39401","Match","Exact","588 HELVESTON RD, HATTIESBURG, MS, 39401","-89.300465646358,31.29920158259","607675536","L","28","035","000602","1005"
"NDA20240001","3015 NEBRASKA DR, BISMARCK, ND, 58503","Match","Exact","3015 NEBRASKA DR, BISMARCK, ND, 58503","-100.743713005139,46.838854414309","635830949","R","38","015","011001","2081"
"NYC20080826","967 KELLY ST, BRONX, NY, 10459","Match","Exact","967 KELLY ST, BRONX, NY, 10459","-73.895946789823,40.82181419486","80302128","L","36","005","008700","5000"
"OHA19950100","3435 MARSHALL RD, KETTERING, OH, 45429","Match","Exact","3435 MARSHALL RD, KETTERING, OH, 45429","-84.141601532721,39.696369430156","143594768","L","39","113","021502","1007"
"NDA20240002","4407 BIA RD #10, BELCOURT, ND, 58316","No_Match"
"NDA20240003","1376 OAK MANOR AVE, FARGO, ND, 58103","Match","Non_Exact","1376 OAK MANOR AVE S, FARGO, ND, 58103","-96.801128117908,46.845506381171","151468209","L","38","017","001003","3012"
"NYC20080824","626 SUTTER AVE, BROOKLYN, NY, 11207","Match","Exact","626 SUTTER AVE, BROOKLYN, NY, 11207","-73.895765939265,40.669233328107","59084727","R","36","047","115600","4003"
"NYC20080825","1211 SOUTHERN BLVD, BROOKLYN, NY, 11230","No_Match"
"NYC20080828","1330 INTERVALE AVE, BRONX, NY, 10459","Match","Exact","1330 INTERVALE AVE, BRONX, NY, 10459","-73.893073042156,40.830828621344","80301762","R","36","005","012300","1002"
"NYC20080822","830 FOX ST, BRONX, NY, 10459","Match","Exact","830 FOX ST, BRONX, NY, 10459","-73.895932703507,40.81779094606","80302272","R","36","005","008900","2002"
"MSA19910025","638 N MCSWEYN PL, BRUCE, MS, 38915","Match","Exact","638 N MCSWEYN PL, BRUCE, MS, 38915","-89.340076770501,34.000156724255","655337478","R","28","013","950200","1001"
"MSA19990105","558 HELVESTON RD, HATTIESBURG, MS, 39401","Match","Exact","558 HELVESTON RD, HATTIESBURG, MS, 39401","-89.300853278826,31.299188029376","607675536","L","28","035","000602","1005"
"NEA19960005","630 S 19TH ST, BLAIR, NE, 68008","Match","Exact","630 S 19TH ST, BLAIR, NE, 68008","-96.142141337024,41.53769793889","656518482","R","31","177","050102","3005"
"NYC20080821","263 W 153RD ST, NEW YORK, NY, 10039","Match","Exact","263 W 153RD ST, NEW YORK, NY, 10039","-73.937611534735,40.827673917483","59656325","R","36","061","023600","1001"
"MOA19930160","10313 E 39TH TER, KANSAS CITY, MO, 64133","Match","Non_Exact","10313 E 39TH TER S, KANSAS CITY, MO, 64133","-94.458427310302,39.050952929356","91463173","R","29","095","017000","2001"
"MOA19900305","910 E LINDON ST, BOLIVAR, MO, 65613","Match","Exact","910 E LINDON ST, BOLIVAR, MO, 65613","-93.402949556348,37.620061680249","23044256","R","29","167","960202","2007"
"MEA20212001","75 WIGHT ST, BELFAST, ME, 04915","Match","Exact","75 WIGHT ST, BELFAST, ME, 04915","-69.002375207332,44.413738680235","75630256","L","23","027","043000","4028"
"MAB20030035","197 HEATH ST, JAMAICA PLAIN, MA, 02130","Match","Exact","197 HEATH ST, JAMAICA PLAIN, MA, 02130","-71.105845248277,42.326280422674","85698656","R","25","025","081102","1007"
"OHA19950130","1710 WATSON RD, HEATH, OH, 43056","Match","Non_Exact","1710 WATSON RD SE, HEATH, OH, 43056","-82.38288704812,40.038444301854","656845176","L","39","089","752801","1001"
"MDA20190001","12370 MT CLARE PL, WALDORF, MD, 20601","No_Match"
"MOA19930155","401 OAK, FREEBURG, MO, ","No_Match"
"MSA19910015","63 N THIRD ST, BAY SPRINGS, MS, 39422","Match","Non_Exact","63 3RD ST N, BAY SPRINGS, MS, 39422","-89.28655229835,31.983356709781","147654","L","28","061","950200","2018"
"MDA20190004","11 12/14 15 AND 20, BALTIMORE, MD, 21201","No_Match"
"MDA20190007","8245 BOONE BLVD STE 640, VIENNA, MD, 22182","Match","Non_Exact","8245 BOONE BLVD, VIENNA, VA, 22182","-77.229575063002,38.915140518204","76046819","L","51","059","460501","1005"
"OHA19880575","226 W MARTINDALE RD, UNION, OH, 45322","Match","Exact","226 W MARTINDALE RD, UNION, OH, 45322","-84.310546042731,39.897956236003","635556866","R","39","113","125000","3001"
"MOA19930170","559 BROAD ST, GREENFIELD, MO, 65661","Match","Exact","559 BROAD ST, GREENFIELD, MO, 65661","-93.846054150585,37.407033918757","651286685","L","29","057","480100","2066"
"NYC20161040","391 BRONX RIVER AVE, BRONX, NY, 10473","Match","Exact","391 BRONX RIVER AVE, BRONX, NY, 10473","-73.858054883272,40.807971670408","80312111","L","36","005","000200","2007"
"NYC20161045","3629 WHITE PLAINS RD, BRONX, NY, 10467","Match","Exact","3629 WHITE PLAINS RD, BRONX, NY, 10467","-73.864917532558,40.879934414339","80297277","L","36","005","037800","1002"
"NYC20161044","3556 WEBSTER AVE, BRONX, NY, 10467","Match","Exact","3556 WEBSTER AVE, BRONX, NY, 10467","-73.870782301983,40.880390971192","80311653","R","36","005","043501","1004"
"MTA20220001","1619 TSCHACHE LN, BOZEMAN, MT, 59715","Match","Exact","1619 TSCHACHE LN, BOZEMAN, MT, 59715","-111.057247256236,45.696681375236","640955144","L","30","031","000600","2007"
"MAB20030040","87 SANFORD RD, WESTPORT, MA, 02790","Match","Exact","87 SANFORD RD, WESTPORT, MA, 02790","-71.109244374296,41.674643359619","46762406","L","25","005","646101","4000"
"MTA20220007","1683 TSCHACHE LN, BOZEMAN, MT, 59715","Match","Exact","1683 TSCHACHE LN, BOZEMAN, MT, 59715","-111.058671220887,45.69669230792","640955144","L","30","031","000600","2007"
"NYC20161048","899 WESTCHESTER AVE, BRONX, NY, 10459","Match","Exact","899 WESTCHESTER AVE, BRONX, NY, 10459","-73.899090783634,40.821052631975","80302114","L","36","005","012901","2003"
"OHA19950125","520 ANCHOR DR, CINCINNATI, OH, 45255","Match","Exact","520 ANCHOR DR, CINCINNATI, OH, 45255","-84.306421131515,39.06380636899","118461283","R","39","025","041201","3001"
"MNB20019001","22 UNIVERSITY AVE NE, MINNEAPOLIS, MN, 55413","Match","Exact","22 UNIVERSITY AVE NE, MINNEAPOLIS, MN, 55413","-93.256585337333,44.988215719306","43632929","L","27","053","103600","2013"
